User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Ring,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Ring,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
55,147,7.521229108705092e-06,1.2002040003598255e-07,0.98429309239298,0.015706907607019937,5.390460454236858,6.896456542421639,12.286916996658498,NOMA,1668.4258504734394,3.8532097483743053,1668.5598596592108,0,True,LOS,109.7728803022969,1.0536878439571247e-11,-9.664782993900156,0.7615416903045377,0.01078861251166455,2646.923357736648,18.65573402017424,2646.9309608379804,1,False,NLOS,147.88870182483217,1.6260347307147895e-15,-2.219538375095917,2.3052245839837253,0.006801802705076393,17.970337482211338,True,0.9829533597326798
85,252,6.126156937817759e-08,9.046869869968165e-09,0.8713259749937237,0.1286740250062763,2.214908918437876,3.151010076430899,5.365918994868775,NOMA,1957.0381300792096,18.250029886929017,1957.0497706191472,0,False,NLOS,143.00714405547802,5.003634685939347e-15,-3.1320788248443776,0.6038671150365517,0.009268272228512368,2554.8941409400263,3.1952024079283508,2554.9871859967725,1,False,NLOS,156.56499086852074,2.205468773608286e-16,7.889293457914529,1.5108194241981674,0.007045301686502454,8.306897747455782,True,0.42927351958950194
320,439,2.3035519806170222e-09,3.257882060525178e-10,0.8760950721765759,0.12390492782342408,0.3497581077098825,0.36224144303782757,0.7119995507477102,NOMA,3772.461206935918,10.888453391711836,3772.4876001895727,2,False,NLOS,158.5629040952918,1.3922255206325626e-16,9.455117382795697,0.5798278757762027,0.004771420834468971,4418.202997854169,16.612087247655264,4418.210960029852,3,False,NLOS,157.81033975180736,1.6556404364188046e-16,3.8265430056082272,0.03933503094037577,0.004074054559455169,8.494626584921196,True,0.05695996405981681
213,29,7.729549119523605e-08,1.1601526861883579e-08,0.8694947579183233,0.13050524208167666,2.3255075207921188,3.4708578781867185,5.796365398978837,NOMA,3138.861421448568,16.690150988113036,3138.872421212548,1,False,NLOS,151.96118509318083,6.36621777260468e-16,-4.493709925014249,1.8261141419080082,0.005734604040046857,1595.5149913767764,13.248055429249126,1595.5582709225098,0,False,NLOS,142.5423547559556,5.56883723259299e-15,14.304574329009617,0.8069778311166002,0.011286998128714362,8.236390114468353,True,0.463709231918307
88,126,8.282580042205971e-07,4.360626932731993e-08,0.9499850255936386,0.05001497440636138,3.8097094342211064,5.4068530543884865,9.216562488609593,NOMA,2003.0005190787244,20.65095222370956,2003.0052405438682,0,False,NLOS,141.9605254563604,6.367184791702862e-15,-12.551238634270286,2.4469775374220935,0.009082422038998868,2206.096766465211,21.872827909003274,2206.0989828685265,0,False,NLOS,142.86652892241204,5.168292775366272e-15,6.578388281305091,1.2935844698459247,0.008196723250851192,12.786167087494478,True,0.7373249990887675
296,219,8.394313538108708e-08,1.2200022316367124e-08,0.8731056623419997,0.1268943376580003,2.3730387806461772,3.542494380403158,5.915533161049336,NOMA,3637.6857770422953,8.529196229931822,3637.7230653078364,2,False,NLOS,159.3610652365275,1.1584931663605088e-16,-9.240492762411973,2.691620394617748,0.004948200890137168,2655.684805763027,15.036084283612958,2655.7034976022846,1,False,NLOS,150.11664852019658,9.734981890944887e-16,12.073441913168521,1.5698752650051657,0.006778211141361694,8.376245615304455,True,0.47324265288394685
247,409,6.441814004762701e-08,9.451393279260275e-09,0.8720528903650171,0.12794710963498296,2.242048112303727,3.2082230141461445,5.450271126449872,NOMA,2821.3927130663005,19.2838405928649,2821.3985035478395,1,False,NLOS,148.59520652056435,1.3819086902727868e-15,-3.6037602564660234,1.1444069705988595,0.006380432811826484,3554.70449848882,5.978854719082555,3554.7553889887345,2,False,NLOS,160.49969196308015,8.913141551308977e-17,1.3809781877555471,1.1736249738442248,0.005063712049103429,8.335123463830538,True,0.4360216901159898
355,479,3.690024624936673e-08,5.730059753740397e-09,0.8655871775041268,0.13441282249587325,1.9267122402856058,2.575279954206875,4.50199219449248,NOMA,3553.2613528174466,2.9373736993892026,3553.3298469049214,2,False,NLOS,162.3177729395642,5.864388130193855e-17,-9.696147851179301,1.5780127896325542,0.005065768659467581,4144.795095438499,5.632898921622213,4144.840342857034,3,False,NLOS,163.3138266083712,4.6624838356247775e-17,0.7093252383965292,0.9105771400815043,0.0043427961058460215,8.08870113515663,True,0.3601593755593984
177,344,6.67544803815349e-08,9.972318432469017e-09,0.8700282223862453,0.12997177761375472,2.256598478811657,3.2744403622845146,5.531038841096171,NOMA,2443.6844939431367,21.476713402994005,2443.6870338663603,1,False,NLOS,144.84015428670415,3.2808363746369983e-15,-3.6677064207223506,0.7640166321571052,0.0073747454173265095,3830.903198669118,21.835001689059904,3830.904506090903,2,False,NLOS,152.25577570738523,5.948704955310694e-16,13.143904383539097,1.8568641963538663,0.004698633083086286,8.256842819070723,True,0.4424831072876937
331,457,6.05346170163473e-09,9.590249588080905e-10,0.8632403874337594,0.13675961256624058,0.7923380209880241,0.8701627395825771,1.6625007605706013,NOMA,3629.1090315660113,7.631059863463482,3629.1505952599236,2,False,NLOS,159.85990398053113,1.0327842396453229e-16,11.285368120100026,2.184074277867934,0.004959895071610111,3972.3379629000515,9.832451439489539,3972.366919863555,3,False,NLOS,160.07273887998215,9.833907343814836e-17,10.471120762816174,0.3228664303040941,0.00453133649959101,8.001738891961127,True,0.1330000608456481
448,258,2.704876518357179e-08,3.957712459822178e-09,0.8723585276167162,0.12764147238328383,1.7197498411470578,2.1546299374948177,3.8743797786418757,NOMA,4067.8160227502326,15.003868651733486,4067.828304831148,3,False,NLOS,157.37293064745262,1.8310783817548387e-16,-7.044828505393287,0.8882854547611949,0.004424978938593861,2641.691106918614,8.779654406168113,2641.7409040222087,1,False,NLOS,153.78103807005212,4.1869347517346195e-16,0.7618118432061308,0.21114788414075616,0.006813817085902978,8.347032055397321,True,0.30995038229135
