User_ID,x,y,theta_rad,distance_m,shadowing_dB,path_loss_dB,path_loss_linear,fading_rayleigh,h_linear,h_dB,h_normalized
126,-2220.5656541960184,2397.2448542152333,2.3179527597629397,3267.674205862085,0.3714923852491905,166.69298170571327,2.1414198764092006e-17,1.7533933967563948,8.113911778960606e-09,-119.99971408918832,0.006819939889674608
127,-4397.489628470656,1054.7294039493459,2.9061913324682758,4522.2084370429375,-10.878849127839354,160.38155410225502,9.158926836101708e-17,2.1101699061088643,2.0194807604076328e-08,-119.99822917678372,0.01697422620498188
128,-73.70970375445273,-4638.192693386188,4.696498416025761,4638.7783501056165,5.970028528217766,177.6172883564144,1.7308967574944515e-18,2.493414551582749,3.2804246895085196e-09,-119.99995326501386,0.0027572766138601636
129,405.87241110736767,95.24100577828605,0.23048736142249246,416.89718550233414,5.163873449128603,140.18802023377492,9.576305153594034e-15,1.7584138480208222,1.7207591343147886e-07,-119.87327197425256,0.14463398395661003
130,-54.71186939468153,3572.9104628840732,1.586108099691662,3573.329338927374,17.30603778644368,184.98672744031362,3.171956742247733e-19,0.8705522679357642,4.90296145758647e-10,-119.99999895599828,0.00041210581693574357
131,-737.3360948740333,-3145.0930927264117,4.482107636912462,3230.3676383222196,-2.4622258796240066,163.6847254741868,4.280824786397309e-17,1.526554247107531,9.98794099731717e-09,-119.99956677392694,0.008395106956911674
132,1863.8091203664414,-1441.8428571127747,5.624750449442912,2356.415765897066,1.7532026213115117,163.10515288651578,4.8919804338650645e-17,1.0728909482001363,7.504088320777074e-09,-119.99975544983647,0.006307368464026454
133,-1726.4214679181764,-126.89798443363712,3.2149641863163865,1731.0789073124513,1.995069469686042,158.6592928057427,1.3616663947593151e-16,0.7667190362172804,8.946879864521387e-09,-119.99965237568857,0.007520069793511149
134,-2846.2928803189952,-582.2337370301515,3.3433676323711525,2905.2330861895916,12.619626238107795,177.15409366266962,1.925708882958232e-18,1.9173125599080492,2.6606529765419784e-09,-119.99996925607994,0.00223634343848197
135,3795.3755613857893,3027.848567192303,0.6733816069909649,4855.176886356766,-0.7623642590956168,171.57794580815835,6.953531384802459e-18,0.2799432683375546,7.38197785913059e-10,-119.9999976333738,0.0006204731655663705
136,-2688.7846869544724,922.2311032046266,2.8111748094755735,2842.5469741974152,2.232172206162714,166.43507303988395,2.2724414169052015e-17,2.154234013769336,1.02692618258975e-08,-119.99954202700914,0.0086315639449709
137,-3525.990958928584,-732.9074301288243,3.346532982940356,3601.356070091397,4.8631720777323135,172.66261734437512,5.416743434029844e-18,1.1125879154828886,2.5894258026409835e-09,-119.99997088010545,0.002176475269126743
138,198.2610051141515,4187.620630648217,1.523487105862168,4192.31129239939,1.4928729852508649,171.6018793603157,6.915316536484453e-18,1.4240137859828166,3.744727549351394e-09,-119.99993909937947,0.0031475344427588222
139,-363.66274324788264,2993.0735822321135,1.6917051127587106,3015.0854149563243,-3.571468916404226,161.52715085194166,7.035337151901204e-17,1.4675907029660975,1.2309698311440825e-08,-119.99934196919077,0.01034660036133763
140,-3534.9539172914397,3434.916719609068,2.3705463102505115,4928.950402268622,1.5527199431864607,174.12225869881973,3.8705629054047996e-18,2.1236369266232966,4.177989396922328e-09,-119.99992419197403,0.003511701547038288
141,4866.265275492319,616.9640525107146,0.1261110549745059,4905.219910824873,8.589053998878176,181.0852339574428,7.788908540341507e-19,1.422984815101181,1.255852307251145e-09,-119.99999315046477,0.001055574361551554
142,-1097.8001280880733,2255.9681456979647,2.023683080940887,2508.8956525997855,-8.212122395288482,154.0929016414385,3.8968154267491543e-16,1.3796708767752344,2.723519034489001e-08,-119.99677979054646,0.022891838868352818
143,845.7228640696002,3422.859255724598,1.3285670107930956,3525.7924850038517,1.063757393175008,168.54087663789886,1.399304839713842e-17,0.3714221339174751,1.3893892966626282e-09,-119.99999161637605,0.0011678154439843105
144,-1283.3127691259108,2423.853560349228,2.0577265513444916,2742.618775079621,-5.600966519513386,158.05795711882752,1.5638831058335842e-16,1.2088490741107578,1.5117299811860475e-08,-119.99900760825446,0.012706457602658915
145,1947.9971886878934,1823.8199780408027,0.752487667003224,2668.522504952261,9.56037303139874,172.80298654648377,5.244466859033493e-18,0.5704695850904262,1.3064210438004369e-09,-119.9999925877463,0.0010980786126400643
146,741.9467840675458,-609.6627374829027,5.5953479259874985,960.2987471944967,-12.185495238270198,135.52186051471324,2.8042320494187037e-14,1.6353910352834549,2.7385998940359125e-07,-119.68591821051206,0.230185971551033
147,-3247.978202810379,-2165.582125795759,3.7296513826234796,3903.730055920545,-4.471374778172707,164.55355054035238,3.504652367038537e-17,1.1982443259414404,7.093618925384715e-09,-119.99978147099262,0.00596235896929843
148,-1527.4523582731235,-3199.0412429237936,4.266925713720239,3544.9930297140977,3.017695000516167,170.57736656940722,8.755144998579634e-18,1.5100638043947072,4.4681420265497155e-09,-119.99991329704189,0.0037555818783503556
149,276.3997954329388,-1100.2599394390234,4.958509131266343,1134.4464646909232,12.524192233874723,162.7647655186494,5.290825623076767e-17,0.2917742943316095,2.1223096629992196e-09,-119.99998043855936,0.0017838528102390066
150,-2639.2222795630146,25.83340808899297,3.131804700789337,2639.348708661909,-0.5260020885839024,162.54951802735775,5.559659540044572e-17,0.42096065058026155,3.1388141412485465e-09,-119.99995721284868,0.00263824950915573
151,4071.9995280894445,2474.968079068028,0.5461362770067174,4765.149226327161,-4.441596213545587,167.6142145567897,1.73212226536665e-17,1.5874006299500618,6.606566646538332e-09,-119.99981044882773,0.005552979701276998
