User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Mode
483,242,6.320807629393311e-11,5.220457496808043e-10,0.8919988670067036,0.1080011329932963,0.07860881155260548,0.07913098578243585,0.15773979733504134,0.011727865972865528,NOMA
77,359,9.168841732731827e-10,3.7359417082729616e-08,0.9760456433044352,0.023954356695564713,0.90741967777567,0.9221375529427207,1.8295572307183907,0.13602655990471307,NOMA
413,101,2.361278257281437e-10,1.5133759683254107e-09,0.8650315440693949,0.13496845593060516,0.26056698133608686,0.2681445291059536,0.5287115104420405,0.039309405980820854,NOMA
291,20,9.506172768934422e-10,4.376684328882376e-08,0.9787416981003113,0.021258301899688737,0.9350667013571947,0.948906373337456,1.8839730746946506,0.14007234756094059,NOMA
99,97,7.395255234104324e-10,1.1895389943314855e-08,0.9414696896581531,0.0585303103418469,0.7375609988574371,0.7623410461369526,1.4999020449943896,0.11151688066872785,NOMA
26,91,6.808648959172965e-10,8.684386050331603e-09,0.9272988092016898,0.07270119079831022,0.6795020299909388,0.7060797885812155,1.3855818185721542,0.1030172355815728,NOMA
486,451,1.0006726754431583e-09,5.843487029512688e-08,0.9831637329209114,0.0168362670790885,0.9763816904049988,0.9882848266403743,1.964666517045373,0.14607186000337347,NOMA
190,62,6.182337063869352e-10,6.192871585865097e-09,0.9092315153180488,0.09076848468195117,0.615651487185465,0.6435030391454352,1.2591545263309003,0.09361743690192569,NOMA
156,103,3.065270411763961e-10,1.9478197795275598e-09,0.864028445684911,0.13597155431508898,0.3268262718017627,0.3389641176161174,0.66579038941788,0.04950114419463793,NOMA
371,147,1.2710910395690588e-09,1.8195783559635612e-07,0.993062825488823,0.0069371745111769904,1.1707199310390342,1.1777732024903456,2.34849313352938,0.17460915490924758,NOMA
353,315,7.048640078622941e-10,1.001094404934718e-08,0.9342220386834879,0.06577796131651216,0.7042711396466733,0.729878568852467,1.4341497084991404,0.10662823111517772,NOMA
301,488,2.821551891788058e-10,1.846274043251139e-09,0.8674350150431451,0.13256498495685487,0.30559319682975966,0.31585751143629887,0.6214507082660585,0.04620451362572926,NOMA
293,154,3.7058559554449353e-10,2.3765126872403045e-09,0.8650992584186604,0.1349007415813395,0.3844137207394013,0.401186257696122,0.7855999784355232,0.05840892032977868,NOMA
336,125,2.281731312795055e-10,1.4591381139588484e-09,0.8647711665980907,0.1352288334019093,0.25267170853236326,0.2598058254061302,0.5124775339384935,0.03810241888018539,NOMA
69,74,2.1915976573363689e-10,1.4166876481337658e-09,0.8660267676093895,0.1339732323906106,0.24413740901595252,0.25071692930941997,0.4948543383253725,0.0367921441134106,NOMA
34,89,1.1071550705177992e-10,7.023550804750161e-10,0.8638303872378964,0.13616961276210368,0.12990146706800135,0.13177307791800327,0.2616745449860046,0.01945535650453566,NOMA
243,25,4.505530112373797e-10,2.859559259690091e-09,0.8638858823023734,0.13611411769762657,0.4507343034082551,0.47428171726213675,0.9250160206703919,0.06877442532865369,NOMA
145,185,1.2670650393830067e-09,1.7213983376072975e-07,0.9926931105500966,0.007306889449903378,1.167530323517085,1.1749219989183537,2.342452322435439,0.17416002397289512,NOMA
368,471,4.496336359527811e-10,2.8421373215087943e-09,0.8634067674321082,0.13659323256789188,0.4496968949955032,0.4732328146338761,0.9229297096293794,0.06861930926612486,NOMA
456,382,1.5471973317919349e-09,1.0079106739271925e-06,0.9984672987592217,0.0015327012407781691,1.3454935854294336,1.3475669830853845,2.6930605685148183,0.20022755156244001,NOMA
4,45,7.399107128579625e-10,1.2179014183166567e-08,0.942726603118062,0.057273396881938006,0.739135840011213,0.7634400566377683,1.5025758966489813,0.11171568004825141,NOMA
277,258,2.5350123402272403e-10,1.625262347211935e-09,0.8650701788374396,0.1349298211625604,0.2774414043382702,0.28604882492339845,0.5634902292616686,0.041895184331722575,NOMA
90,197,8.289984588483805e-10,2.5589994215759803e-08,0.9686211178049514,0.03137888219504854,0.8340047856045337,0.8503877254308265,1.6843925110353601,0.12523364394314945,NOMA
