User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,ring_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
18,-2052.458402066178,-731.285169497711,2178.8445312457116,-2.7993189138491683,0,147.97520282130077,1.5939684385273133e-15,6.442209543139869,0.7318835057487366,1.3917824039070377e-08,-119.99915882775399
19,-1328.5208666548222,600.3083611999383,1457.8538409812677,2.717191200275227,0,144.17690516311472,3.82216546114205e-15,-0.09272010636856834,2.182399994376907,1.3637196521143163e-07,-119.91997473846214
20,367.79620030600347,1208.6525993579157,1263.374509357451,1.2753968278251704,0,138.82563625336934,1.3104980367323998e-14,-5.042803272811116,2.0846789263492984,4.264788782263431e-07,-119.27425060834281
21,-554.1066743518006,-1756.642076670412,1841.962429608745,-1.8763529808584238,0,142.56505449573686,5.539805924871571e-15,-4.126621731529675,1.3890077544860784,1.6625818384675486e-07,-119.88158245725566
22,-1001.4660234199597,434.3497036962198,1091.601512075529,2.7323644929697974,0,141.10825902419037,7.747723220208002e-15,-8.521204809149319,2.372501400768807,5.569981680090909e-07,-118.82646839539265
23,1342.1253576983024,533.2490352586125,1444.1797012079337,0.37819118901143045,0,140.28378149577318,9.367460067602177e-15,-3.227688649164477,0.6010350211257697,8.435195176376424e-08,-119.96920827021292
24,-1150.3206591356086,233.46630282047832,1173.7734591422845,2.9413548863300516,0,139.76627251757284,1.0552922488405456e-14,-7.715597027228357,1.4213843978757257,3.5495865450666137e-07,-119.48463288653522
25,-487.45418041671684,-869.1795835028928,996.5363648076248,-2.0819094450258198,0,134.21617770449134,3.787758047305666e-14,-10.703289165779108,1.1737890273359826,7.833315492911026e-07,-117.92201876549467
26,548.5251128427252,-553.7817293207601,779.4575056721283,-0.7901668688348001,0,129.46786450509688,1.1303515898632634e-13,-6.526561503750163,1.0708733093768525,7.632607754055337e-07,-118.00637891415013
27,-224.24669696928154,-1596.801119711067,1612.4702778693784,-1.7103188387351909,0,146.53623452993088,2.2201205000232365e-15,-2.051567049750376,1.3584065139005554,8.105809286550884e-08,-119.97155838734629
