User1_ID,User2_ID,alpha,R_sum_bitsHz,score
1448,1670,0.995305061340332,15.401575974406963,0.8627476096153259
824,1064,0.9973908066749573,15.424628970566681,0.8627192974090576
1623,407,0.997538685798645,15.654667532444648,0.8626530170440674
1167,994,0.9957055449485779,15.48758740474642,0.8626530170440674
142,574,0.9962299466133118,16.19912119083194,0.862555980682373
1847,240,0.9954769015312195,15.449198209349188,0.862488865852356
1642,1158,0.996136486530304,15.599135432738574,0.8620061874389648
53,1717,0.9968396425247192,16.012667434429588,0.8619198203086853
206,273,0.9985291957855225,16.043533961928347,0.8618399500846863
1683,1159,0.9952507019042969,16.082614117362553,0.8617624044418335
1659,184,0.9977520108222961,15.971598553930137,0.8615772128105164
1271,221,0.9963617920875549,14.949505698054615,0.861354649066925
111,378,0.998932421207428,17.952056458079124,0.8610619902610779
514,31,0.9983231425285339,15.099857153254298,0.8610168099403381
797,1337,0.9972034692764282,16.25415575219308,0.8607431054115295
811,1033,0.9976040720939636,15.164334933005026,0.8606289625167847
334,1620,0.9978546500205994,16.774265703701886,0.8606199622154236
847,1886,0.9989438652992249,15.964524803109958,0.8604816198348999
1354,973,0.9980286955833435,15.6998590921266,0.8604795932769775
450,670,0.9967730641365051,15.287472444660429,0.8604454398155212
1049,1395,0.9973506927490234,15.458180510414852,0.8604137301445007
1112,480,0.998542070388794,16.46425882035151,0.8602682948112488
665,1199,0.9962813258171082,15.398588193138611,0.8602281808853149
1261,1344,0.9963655471801758,15.01444534130248,0.8598052859306335
1370,167,0.9975813627243042,15.719765307036408,0.8597752451896667
1154,83,0.9914200305938721,15.932837264277406,0.8596832752227783
371,1915,0.9974386692047119,16.076003626476506,0.8596563935279846
464,462,0.9946988821029663,15.925288522397405,0.8595910668373108
1394,121,0.9956561326980591,15.606242107533209,0.8595760464668274
571,1903,0.995843231678009,15.47657885284244,0.8595033288002014
1613,1840,0.9969841837882996,15.255171498530324,0.8594160676002502
672,1855,0.9984650611877441,15.96225920148462,0.8586727976799011
422,1429,0.9983096122741699,16.046304495608695,0.8583881855010986
