User1_ID,User2_ID,alpha,R_sum_bitsHz,score,h1_dB,h2_dB,h_diff_dB,sic_ok,missing_h
530,362,0.9941095113754272,14.429969459911172,0.7927541136741638,-109.32913837814414,-92.76810816387058,16.561030214273558,True,False
34,1010,0.9988390803337096,16.24895795548244,0.7924702167510986,-99.3163698586028,-81.59637015126235,17.71999970734045,True,False
1757,1853,0.9985972046852112,14.95559493404926,0.7924114465713501,-106.37002442803282,-88.92949886884085,17.44052555919197,True,False
1581,108,0.9958873391151428,14.625031013683966,0.7919325232505798,-109.1152269729662,-91.44638523593952,17.668841737026682,True,False
418,839,0.9975757002830504,14.18674641043922,0.7919131517410278,-111.05538138713972,-93.56604634132104,17.489335045818677,True,False
122,411,0.9980879426002502,16.31299579315562,0.7918737530708313,-98.52648615300711,-81.46515290329766,17.06133324970945,True,False
695,1898,0.9991264939308168,17.13724526275099,0.7918577194213867,-95.73751744035611,-76.30039506455948,19.437122375796633,True,False
715,183,0.9965004920959472,15.080161529967562,0.7914941310882568,-106.13401972825685,-88.78924015400978,17.34477957424707,True,False
254,560,0.9965822100639344,14.75480482334665,0.7914233803749084,-106.84951584715184,-90.71404048466434,16.135475362487497,True,False
458,81,0.9938676953315736,14.070971067585129,0.7913191914558411,-112.09809260196452,-94.81306712619656,17.285025475767966,True,False
1113,80,0.9966469407081604,14.971203118962704,0.7908878922462463,-106.12197185926748,-89.43357853814908,16.688393321118397,True,False
305,194,0.9985452890396118,16.349232941007983,0.7908714413642883,-97.89803938037582,-81.18008379466531,16.717955585710513,True,False
729,592,0.9958819150924684,14.371514188339098,0.7905797958374023,-110.20796638052948,-92.91283503087826,17.29513134965123,True,False
1787,541,0.9991196990013124,16.630587642430733,0.7905041575431824,-95.50725332134692,-79.39680261877865,16.110450702568272,True,False
0,1854,0.9944968819618224,15.354804560745952,0.7903501987457275,-103.4107057420738,-87.36225866510297,16.04844707697083,True,False
634,1598,0.9975334405899048,16.31479645403535,0.790172278881073,-98.7553806440964,-81.51783068657414,17.237549957522262,True,False
1925,1170,0.9973646998405457,16.2070191058407,0.7900088429450989,-99.04288248761397,-82.17674157579421,16.866140911819755,True,False
736,866,0.9969223141670228,15.095699483137803,0.7898674607276917,-104.96776396685328,-88.70678627282304,16.260977694030245,True,False
815,1767,0.9955044388771056,14.086567432794537,0.7898284196853638,-111.36677827645995,-94.60969746064282,16.757080815817133,True,False
1488,1681,0.9974574446678162,14.07859525385648,0.7898164391517639,-110.49988411085326,-94.34267556646876,16.157208544384503,True,False
767,170,0.9960057139396667,15.406932052805786,0.7895269989967346,-103.01212588131774,-86.98846176152796,16.023664119789785,True,False
1,349,0.9971964359283448,16.483758333005447,0.7893219590187073,-96.82753192665334,-80.57914095627413,16.248390970379205,True,False
1790,938,0.9988414645195008,16.481625381443155,0.78915935754776,-96.42633234512064,-80.36599765064047,16.060334694480176,True,False
1800,342,0.99792742729187,15.168228463204738,0.7889589667320251,-104.93188522846812,-88.07560540147364,16.85627982699448,True,False
593,1882,0.9930291771888732,15.009005168525626,0.7884947061538696,-106.53532980521534,-89.4149096143599,17.12042019085544,True,False
366,835,0.9951554536819458,14.719601931577678,0.7882518768310547,-108.4765370900283,-90.98153185495906,17.495005235069243,True,False
746,1672,0.996468424797058,14.24072085600107,0.7880640625953674,-110.06976076792289,-93.63179734374188,16.437963424181007,True,False
937,1213,0.9937337040901184,14.751247054975902,0.7878988981246948,-107.4522908075788,-90.91837596691948,16.53391484065932,True,False
1232,289,0.996296226978302,14.297151717967033,0.7876723408699036,-109.4837104301598,-93.36156666555438,16.122143764605426,True,False
928,1921,0.997430145740509,14.876539892517968,0.7876158952713013,-107.6275255265354,-89.76227490308673,17.86525062344866,True,False
1306,431,0.9946904182434082,15.093176538493502,0.7874088883399963,-106.49832198659767,-88.83801862381418,17.660303362783495,True,False
1958,295,0.9988239407539368,15.63326083155076,0.7873348593711853,-101.95624298671962,-85.13273160793646,16.823511378783152,True,False
1795,391,0.9942883253097534,14.9901579871287,0.7871518731117249,-105.74218554539362,-89.50759223602924,16.234593309364385,True,False
533,1132,0.991884469985962,14.524364457525015,0.7870453596115112,-110.98655891886024,-92.23021208508648,18.75634683377376,True,False
1867,336,0.9958698153495787,14.797331442201386,0.786971390247345,-106.82289147739206,-90.53405310385386,16.288838373538198,True,False
1067,793,0.9964150190353394,14.357665088136326,0.7868520617485046,-114.15571683665242,-92.50850840987351,21.647208426778903,True,False
964,303,0.998094379901886,16.343976427364556,0.7867835164070129,-98.33077623487854,-81.28466295958405,17.046113275294488,True,False
779,1338,0.9972267746925354,17.10301843616393,0.7866675853729248,-95.49443535104412,-76.86742332174643,18.62701202929769,True,False
215,1700,0.9935234785079956,14.806997463350234,0.7862024307250977,-107.15123535202562,-90.60002964028888,16.551205711736742,True,False
1699,697,0.9953840374946594,14.48798203496996,0.7860862612724304,-109.09001114198992,-92.33364609264228,16.756365049347636,True,False
502,617,0.9968531727790833,15.775223021040972,0.7858413457870483,-100.94150481298634,-84.77003268232573,16.171472130660604,True,False
537,55,0.994990885257721,14.823202752813812,0.7857338786125183,-106.95551814227603,-90.4369588483574,16.518559293918628,True,False
1997,1545,0.996099591255188,15.897695961164738,0.7856221199035645,-101.18088572208671,-84.07139321382894,17.109492508257773,True,False
1650,1516,0.9984493255615234,16.25956574324646,0.7855374813079834,-98.7791563248206,-81.70275066420686,17.076405660613744,True,False
374,531,0.9986358284950256,16.15732299208947,0.7852123975753784,-98.79838272624156,-82.26878949377344,16.529593232468116,True,False
941,1597,0.9964017868041992,15.258455305071536,0.7850369215011597,-104.70703582562808,-87.79000551376717,16.917030311860913,True,False
930,166,0.9975916147232056,14.778280240531014,0.7848829030990601,-108.30498596131426,-90.2537999737456,18.051185987568658,True,False
625,1317,0.9974542260169984,16.573071932330876,0.7837766408920288,-96.49524082159698,-80.02994629539614,16.465294526200836,True,False
243,986,0.9985753297805786,17.356449222005164,0.7836788296699524,-96.12162751954187,-75.15756274142718,20.96406477811469,True,False
150,1434,0.9993723034858704,16.59676316326728,0.7836557030677795,-97.35193698751245,-79.2394797531892,18.112457234323244,True,False
