User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
55,0.0,-0.0,0.0,5.598481438991028,0,66.06903348675516,2.472274283245232e-07,5.028943908956196,0.9170639322837892,0.0002555646275592822,-71.84991863870466
56,0.0,-0.0,0.0,6.210387914635037,0,61.33533063535896,7.353040134698111e-07,-2.8243066332334115,1.2901886620293639,0.0015314471746536757,-56.29795772909119
57,0.0,0.0,0.0,0.29675982584037247,0,62.412432535444395,5.737949827365761e-07,7.66014334735378,1.1720405472571065,0.00036754781255659213,-68.69369100371637
58,-0.0,-0.0,0.0,3.626489172627121,0,57.43003159251019,1.8071609798712185e-06,10.751956064274905,0.8562619749448037,0.0003338160972619682,-69.52981551917452
59,0.0,0.0,0.0,0.8819319267953872,0,68.78718698358799,1.322151742300336e-07,12.875325134400692,0.8834225248058297,7.295295072232246e-05,-82.73832681162105
60,-0.0,-0.0,0.0,4.0462756743571,0,67.95151252489033,1.6026871228698734e-07,-2.4795179897974067,0.7798856345499998,0.0004153662388427616,-67.63135094822698
61,-0.0,0.0,0.0,1.9163510372188757,0,68.20145215038278,1.5130552435893112e-07,-1.462424119023123,0.8950150723766895,0.0004119826696314647,-67.70239546295504
62,-0.0,0.0,0.0,1.8639825138972348,0,55.74104910554176,2.666214521337553e-06,3.1717230480502203,0.6634438829441657,0.0007519095251872213,-62.47668058835224
63,0.0,-0.0,0.0,5.550653218774924,0,48.23224455901004,1.502365299732956e-05,6.198064429773947,0.8975549648055081,0.0017042982737658428,-55.36908642256368
64,-0.0,0.0,0.0,2.380867772123326,0,64.59875771841727,3.468360472955928e-07,-1.6680324113280751,1.1912106808566565,0.0008500653489181844,-61.41094772073668
65,-0.0,-0.0,0.0,4.20305709251255,0,63.578722043245364,4.3865975898897143e-07,-5.059982422977656,0.6334440363306568,0.0007512271420860056,-62.48456688951318
