User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,height_m,distance_3D_m,LOS_status,LOS_probability,path_loss_dB_no_shadow,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
86,913.2779006873682,493.00887584347436,1037.8507963789268,0.4949966037324241,2.142108598550278,1038.1024798851474,False,0.017343602298228535,141.9107638582073,135.59884042364195,6.44055975862424e-15,-6.311923434565362,0.8532270663335934,1.4161935192192225e-07,-136.97748661480912
87,-971.3710654794727,4284.0266105605315,4392.771988942914,1.7937687214294418,11.212668981225757,4392.793625625736,False,0.004097640406856528,160.95206998172807,148.88653351510055,8.031432280580543e-17,-12.065536466627535,1.0361606990378736,3.724778398366765e-08,-148.5777580114967
88,-1353.5660878672238,1840.7691424543093,2284.8571487154627,2.2048399789943227,17.532068394889155,2284.869352947475,False,0.00788664394290262,146.06642228718044,138.36755969297434,2.4737611873928273e-15,-7.698862594206118,0.6605480568685452,7.971250086132821e-08,-141.9693623417094
89,211.91733686966492,2200.604812369627,2210.7850410861506,1.4747927749267118,17.843703053002066,2210.796623499386,False,0.008156632864655634,145.32010587086893,142.20070694278857,2.937578039785145e-15,-3.1193989280803507,0.478047792804861,3.710530196167739e-08,-148.61104651133428
90,2496.777956110567,2155.1461136667203,3298.265443134077,0.7120909367069133,3.7167303140349466,3298.3341114782406,False,0.005457413998460974,160.5862774752762,171.0327000385953,8.737199504553604e-17,10.44642256331909,1.6542939601858238,4.644914050441808e-09,-166.65857657846482
91,-577.0311815115721,-3207.778347128336,3259.26478039788,4.534407443310887,7.869031238443227,3259.3098009905025,False,0.005522717917322023,157.89289225661142,152.41932690158777,1.6244665548115537e-16,-5.47356535502366,0.586134711135857,1.402914151798478e-08,-157.05875896693115
92,-2488.0299416991115,1307.6723381916208,2810.7472200222533,2.65768681059194,4.57902846075972,2810.8214014663813,False,0.006403991035471874,157.3543472821481,163.15408230848618,1.8389303129934168e-16,5.799735026338073,0.7444040703430581,5.177315410654923e-09,-165.71623000527234
93,-1168.5683169335878,383.5190901598578,1229.8938181233545,2.824473078923127,6.264110221545472,1230.03651873586,False,0.014635413043779029,142.31689040760418,142.42221390698762,5.865579956491692e-15,0.10532349938345742,0.20976436366671164,1.587161110408626e-08,-155.98703248592562
94,-1409.6787587004515,-446.08017160947185,1478.5742193864944,3.4480638699626915,13.850141021360711,1478.616259071171,False,0.012237745054807509,140.8892283329591,131.81452026082763,8.148490559040763e-15,-9.07470807213148,2.452733269868917,6.293964789878271e-07,-124.02150001917309
95,-3830.3139909767115,2412.988169270146,4527.00973872485,2.579426402188805,12.046987856599978,4527.028269740893,False,0.00397613458747941,160.9623482840034,172.34554794083064,8.012447033109476e-17,11.383199656827225,2.477849528749419,5.981326815334882e-09,-164.46259730178934
96,2541.9155927024112,1303.4947312232812,2856.6472296646125,0.4738352241770345,3.8960269394138556,2856.725183217568,False,0.006301093048200182,158.0390842687469,157.32248795098297,1.5706939579579003e-16,-0.7165963177639219,1.0270175587878232,1.3978271489260808e-08,-157.0903092133489
97,2422.1532526705587,4324.6708989614735,4956.773624420103,1.0602485884561386,11.357501205099451,4956.7923984690115,False,0.003631394403674393,162.91530469483288,155.23251076814415,5.1105722273156353e-17,-7.6827939266887375,0.7765853584521305,1.3445088331631334e-08,-157.42808080106653
98,3132.736758094504,3368.6680374335588,4600.2134669972575,0.8216715230221373,22.269661977309273,4600.214277258033,False,0.00391286191889126,155.1009303448778,156.9287403894406,3.0896335008697417e-16,1.8278100445627896,2.066226322447263,2.9426653158941687e-08,-150.6248874258716
99,-4627.1877767333035,1745.4640433994368,4945.45361397217,2.780877809539071,9.602897471424363,4945.477582470339,False,0.0036397065678960973,163.92928032856355,153.5120003053832,4.0464293971460046e-17,-10.417280023180359,1.3830341714911305,2.9189919370053312e-08,-150.6950445332282
100,-3679.2098885997216,1117.4666708691327,3845.168028171632,2.8467222778149854,7.4980866307207465,3845.2078593809338,False,0.0046811998508577415,160.92117552550755,161.6212275949679,8.088769269837891e-17,0.700052069460343,2.3405745187849396,1.942053067015476e-08,-154.23433090008945
101,-3429.9162111513824,-1690.5909910811652,3823.927707821351,3.5995406967421615,5.272352998705729,3823.978594958405,False,0.004707201959697962,162.16265297581998,162.48240878773046,6.077636231373614e-17,0.3197558119104964,1.212812440356641,9.113248309086152e-09,-160.80558287298908
